file,Frontal,Central,Temporal,Parietal,Occipital
agg_subj3_arousal_SpectralEntropy+AEC.pkl,0.2739186253812578,0.2681419977119991,0.26669521629810333,0.2636623713705275,0.2719801366329193
agg_subj5_dominance_Lorentzian+PLI.pkl,0.2744802203443315,0.2739193950380598,0.27348342537879944,0.2742643886142307,0.27499730587005616
agg_subj26_arousal_FractalDimension+Coherence.pkl,0.2673022449016571,0.26143073609897066,0.26954077184200287,0.26155540347099304,0.27353790402412415
agg_subj3_arousal_DifferentialEntropy+MutualInfo.pkl,0.28486762444178265,0.2725900539330074,0.2786857932806015,0.2789667977227105,0.2809993863105774
agg_subj12_dominance_SpectralEntropy+PLI.pkl,0.2636919187174903,0.2680707062993731,0.26228244602680206,0.26964706513616776,0.2692841589450836
agg_subj17_valence_Hjorth+MutualInfo.pkl,0.3604641358057658,0.38199599725859507,0.3782449960708618,0.3642291525999705,0.3727854609489441
agg_subj3_dominance_WaveletEnergy+MutualInfo.pkl,0.27421999639934963,0.2752434185573033,0.2731010317802429,0.273804462618298,0.275743567943573
agg_subj19_arousal_DifferentialEntropy+PLI.pkl,0.28235558999909294,0.278401038476399,0.28351522982120514,0.27049994468688965,0.27984572052955625
agg_subj21_valence_RelativeBandpower+MutualInfo.pkl,0.2767194840643141,0.27717247179576326,0.276697039604187,0.2754250698619419,0.2760672390460968
agg_subj29_dominance_Bandpower+Correlation.pkl,0.27444053027364945,0.27622649499348234,0.27498528361320496,0.2732863591776954,0.27451193928718565
agg_subj28_valence_WaveletEnergy+PLV.pkl,0.2756607068909539,0.27267312577792574,0.26839810609817505,0.27278569009568954,0.2763107180595398
agg_subj1_valence_DifferentialEntropy+Coherence.pkl,0.2765251265631782,0.2709013393947056,0.2789752036333084,0.2770114441712697,0.277596116065979
agg_subj26_dominance_RelativeBandpower+Correlation.pkl,0.2742851177851359,0.2740434195314135,0.2706519514322281,0.27620640728208756,0.2735972285270691
agg_subj20_valence_Hjorth+MutualInfo.pkl,0.30954937802420723,0.32115916694913593,0.3269014358520508,0.3187551630867852,0.3246425211429596
agg_subj21_dominance_FractalDimension+AEC.pkl,0.27257513006528217,0.2783221346991403,0.2620880901813507,0.26527342531416154,0.2681374132633209
